Price,Year,Kilometer,Engine,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Fuel Type,Transmission,Owner,Seller Type,Drivetrain,PriceRange
7500.0,2016.0,72114.0,1396.0,3985.0,1734.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
10800.0,2020.0,23000.0,998.0,3995.0,1770.0,1605.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
3900.0,2010.0,82202.0,1248.0,4160.0,1690.0,1530.0,5.0,43.0,Diesel,Manual,Second,Individual,FWD,0
23400.0,2020.0,28584.0,1451.0,4720.0,1835.0,1760.0,6.0,60.0,Petrol,Automatic,First,Individual,FWD,2
2400.0,2013.0,57000.0,1086.0,3565.0,1525.0,1590.0,5.0,35.0,Otro,Manual,First,Individual,FWD,0
4620.0,2013.0,79287.0,1197.0,3995.0,1710.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
8700.0,2018.0,65000.0,1497.0,3994.0,1811.0,1607.0,5.0,44.0,Diesel,Manual,Second,Individual,FWD,0
7932.0,2021.0,14366.0,1197.0,3845.0,1735.0,1530.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,0
4919.988,2014.0,68000.0,1396.0,3940.0,1710.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
17880.0,2021.0,11000.0,1498.0,4440.0,1695.0,1495.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,0
9420.0,2017.0,44000.0,1493.0,3995.0,1835.0,1839.0,7.0,60.0,Diesel,Manual,First,Individual,RWD,1
22500.0,2011.0,72000.0,4663.0,5246.0,1899.0,1494.0,4.0,80.0,Petrol,Automatic,First,Individual,RWD,2
28560.0,2019.0,36000.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,Second,Individual,FWD,2
4980.0,2014.0,70000.0,1461.0,4315.0,1822.0,1695.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,0
9120.0,2018.0,20251.0,1198.0,3994.0,1811.0,1607.0,5.0,44.0,Petrol,Manual,First,Individual,FWD,0
3720.0,2015.0,67738.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Otro,Manual,Second,Individual,FWD,0
4680.0,2014.0,57000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
7020.0,2017.0,24100.0,1199.0,3955.0,1694.0,1544.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
5519.988,2016.0,61223.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
6720.0,2017.0,36000.0,1197.0,3700.0,1690.0,1595.0,5.0,32.0,Petrol,Automatic,First,Individual,FWD,0
11639.988,2016.0,39000.0,1248.0,4296.0,1695.0,1685.0,7.0,45.0,Diesel,Manual,First,Individual,FWD,0
3240.0,2015.0,64000.0,1196.0,3795.0,1680.0,1427.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
17940.0,2014.0,85000.0,2982.0,4705.0,1840.0,1850.0,7.0,80.0,Diesel,Automatic,First,Individual,RWD,1
8580.0,2020.0,17000.0,1197.0,3805.0,1680.0,1520.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,0
16500.0,2011.0,62000.0,1968.0,4701.0,1826.0,1427.0,5.0,63.0,Diesel,Automatic,First,Individual,FWD,2
10080.0,2020.0,7000.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,0
3900.0,2013.0,53000.0,1198.0,3970.0,1682.0,1453.0,5.0,45.0,Petrol,Manual,Second,Individual,FWD,0
35400.0,2018.0,17300.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,2
6240.0,2018.0,46000.0,1248.0,3995.0,1695.0,1555.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,0
8580.0,2019.0,31552.0,1197.0,3995.0,1735.0,1515.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,0
2640.0,2009.0,126535.0,1197.0,3565.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
17880.0,2019.0,57600.0,1353.0,4315.0,1800.0,1645.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,1
6900.0,2013.0,82000.0,1998.0,4555.0,1770.0,1755.0,8.0,55.0,Petrol,Manual,UnRegistered Car,Individual,FWD,1
10500.0,2016.0,62125.0,1582.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,0
10500.0,2014.0,100000.0,2179.0,4456.0,1820.0,1995.0,8.0,60.0,Diesel,Manual,Second,Individual,RWD,1
27300.0,2015.0,78362.0,1995.0,4624.0,2031.0,1429.0,5.0,60.0,Diesel,Automatic,First,Individual,RWD,3
30000.0,2017.0,82900.0,1968.0,4861.0,1864.0,1483.0,5.0,66.0,Diesel,Automatic,First,Individual,FWD,1
14280.0,2020.0,47248.0,1462.0,4445.0,1775.0,1700.0,6.0,45.0,Petrol,Automatic,First,Individual,FWD,0
3120.0,2013.0,89000.0,998.0,3539.0,1475.0,1700.0,5.0,35.0,Otro,Manual,First,Individual,FWD,0
5940.0,2019.0,46000.0,1086.0,3610.0,1645.0,1560.0,5.0,60.0,Otro,Manual,First,Individual,FWD,0
27000.0,2014.0,88000.0,1995.0,4899.0,2094.0,1464.0,5.0,65.6,Diesel,Automatic,Third,Individual,RWD,3
5880.0,2015.0,50000.0,1198.0,3971.0,1682.0,1469.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
8700.0,2017.0,42000.0,1248.0,4296.0,1695.0,1685.0,7.0,45.0,Diesel,Manual,First,Individual,FWD,0
10739.988,2018.0,21365.0,1197.0,3995.0,1745.0,1510.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,0
21000.0,2015.0,99000.0,2143.0,4417.0,1804.0,1494.0,5.0,50.0,Diesel,Automatic,Second,Individual,FWD,2
26280.0,2017.0,30000.0,2393.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Manual,First,Individual,RWD,1
7536.0,2018.0,53848.0,1199.0,3995.0,1695.0,1501.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
13140.0,2017.0,39000.0,1591.0,4270.0,1780.0,1630.0,5.0,60.0,Petrol,Automatic,Second,Individual,FWD,0
11880.0,2015.0,98000.0,2494.0,4585.0,1765.0,1760.0,7.0,55.0,Diesel,Manual,First,Individual,RWD,1
10500.0,2018.0,24000.0,2498.0,3920.0,1726.0,1930.0,6.0,60.0,Diesel,Manual,First,Individual,AWD,1
2400.0,2014.0,56000.0,1120.0,3995.0,1660.0,1520.0,5.0,43.0,Diesel,Manual,Third,Individual,FWD,0
11880.0,2019.0,21894.0,1462.0,4395.0,1735.0,1690.0,7.0,45.0,Petrol,Automatic,First,Individual,FWD,0
4200.0,2013.0,78000.0,1598.0,4384.0,1699.0,1466.0,5.0,55.0,Diesel,Manual,Second,Individual,FWD,0
8100.0,2017.0,125372.0,1248.0,4300.0,1765.0,1590.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,0
17052.0,2017.0,75000.0,2393.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Manual,Second,Individual,RWD,1
4380.0,2010.0,58424.0,1497.0,4420.0,1695.0,1480.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
9839.988,2020.0,30000.0,1396.0,3985.0,1734.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
5640.0,2016.0,74000.0,1197.0,3995.0,1695.0,1555.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
34800.0,2019.0,25000.0,1995.0,4454.0,2044.0,1545.0,5.0,63.0,Diesel,Automatic,First,Individual,RWD,3
3600.0,2010.0,83359.0,1799.0,4545.0,1750.0,1450.0,5.0,50.0,Petrol,Manual,First,Individual,FWD,0
5219.988,2012.0,76148.0,1396.0,3940.0,1710.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
26700.0,2015.0,31000.0,1991.0,4686.0,1810.0,1442.0,5.0,66.0,Petrol,Automatic,First,Individual,RWD,2
25200.0,2017.0,112000.0,2393.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Manual,First,Individual,RWD,1
11820.0,2017.0,68000.0,2179.0,4456.0,1820.0,1995.0,8.0,60.0,Diesel,Manual,First,Individual,RWD,1
6780.0,2017.0,64000.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
6480.0,2015.0,76000.0,1498.0,4440.0,1695.0,1495.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,0
19800.0,2014.0,55000.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,2
2268.0,2008.0,19759.0,796.0,3495.0,1475.0,1460.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
7140.0,2015.0,72000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
4200.0,2013.0,34000.0,1197.0,3775.0,1695.0,1510.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
6840.0,2019.0,13000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
5100.0,2015.0,11628.0,1197.0,3995.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
4800.0,2011.0,80000.0,1991.0,4597.0,1788.0,1477.0,5.0,60.0,Diesel,Manual,Third,Individual,FWD,0
8760.0,2017.0,80000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,0
3300.0,2014.0,83000.0,814.0,3495.0,1550.0,1500.0,5.0,32.0,Petrol,Manual,Second,Individual,FWD,0
6420.0,2020.0,41441.0,1196.0,3675.0,1475.0,1800.0,5.0,40.0,Petrol,Manual,First,Individual,RWD,0
5100.0,2021.0,38848.0,998.0,3565.0,1520.0,1564.0,5.0,27.0,Petrol,Manual,First,Individual,FWD,0
16560.0,2014.0,100000.0,1968.0,4701.0,1826.0,1427.0,5.0,63.0,Diesel,Automatic,First,Individual,FWD,2
4500.0,2019.0,55000.0,799.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,0
32184.0,2015.0,76345.0,2997.0,4804.0,2141.0,1796.0,5.0,70.0,Diesel,Automatic,First,Individual,AWD,2
4620.0,2011.0,73000.0,1591.0,4370.0,1700.0,1475.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
5400.0,2018.0,43000.0,998.0,3636.0,1475.0,1670.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
33600.0,2017.0,29000.0,1995.0,4454.0,2044.0,1545.0,5.0,63.0,Diesel,Automatic,Second,Individual,RWD,3
8100.0,2017.0,35616.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,0
6600.0,2011.0,69000.0,1497.0,4420.0,1695.0,1480.0,5.0,42.0,Petrol,Automatic,Second,Individual,FWD,0
8880.0,2013.0,83555.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
20987.988,2021.0,25700.0,1368.0,4395.0,1818.0,1640.0,5.0,60.0,Petrol,Manual,First,Corporate,FWD,2
22500.0,2022.0,18000.0,1353.0,4300.0,1790.0,1635.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,0
13140.0,2018.0,50000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
7740.0,2015.0,64000.0,1498.0,4440.0,1695.0,1495.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,0
6840.0,2016.0,80000.0,1498.0,3999.0,1765.0,1708.0,5.0,52.0,Diesel,Manual,First,Individual,FWD,0
4440.0,2013.0,41000.0,1197.0,3585.0,1595.0,1550.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,0
6780.0,2016.0,29000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,0
28800.0,2016.0,61159.0,1991.0,4879.0,1854.0,1474.0,5.0,80.0,Petrol,Automatic,Second,Individual,RWD,2
5400.0,2014.0,23000.0,1197.0,3995.0,1710.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
5219.988,2017.0,27000.0,1186.0,3995.0,1660.0,1520.0,5.0,43.0,Diesel,Manual,Second,Individual,FWD,0
29400.0,2014.0,65000.0,2997.0,4804.0,2141.0,1796.0,5.0,70.0,Diesel,Automatic,Second,Individual,AWD,2
6600.0,2018.0,56000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
8220.0,2016.0,68500.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
20340.0,2019.0,20856.0,1956.0,4598.0,1894.0,1706.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,0
7800.0,2015.0,104000.0,2523.0,4456.0,1820.0,1930.0,8.0,60.0,Diesel,Manual,First,Individual,RWD,1
4080.0,2013.0,98500.0,1336.0,3995.0,1710.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
7680.0,2017.0,63000.0,1598.0,4300.0,1765.0,1590.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,0
10680.0,2018.0,35000.0,1198.0,3994.0,1811.0,1607.0,5.0,44.0,Petrol,Automatic,First,Individual,FWD,0
3900.0,2011.0,89000.0,1497.0,4420.0,1695.0,1480.0,5.0,42.0,Petrol,Automatic,Second,Individual,FWD,0
6480.0,2021.0,22000.0,1157.4,3655.0,1620.0,1675.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,0
10500.0,2015.0,87000.0,2179.0,4456.0,1820.0,1995.0,8.0,60.0,Diesel,Manual,First,Individual,RWD,1
5700.0,2016.0,69001.0,1499.0,3999.0,1765.0,1708.0,5.0,52.0,Petrol,Manual,First,Individual,FWD,0
5940.0,2016.0,53376.0,1198.0,3675.0,1715.0,1655.0,6.0,35.0,Diesel,Manual,First,Individual,FWD,1
8640.0,2018.0,50197.0,999.0,3971.0,1682.0,1469.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
12539.988,2021.0,24000.0,1462.0,3995.0,1790.0,1640.0,5.0,48.0,Petrol,Manual,First,Individual,FWD,0
21000.0,2020.0,14400.0,1956.0,4598.0,1894.0,1706.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,0
3420.0,2011.0,52000.0,998.0,3539.0,1475.0,1700.0,5.0,35.0,Otro,Manual,First,Individual,FWD,0
2136.0,2007.0,85000.0,1086.0,3565.0,1525.0,1590.0,5.0,35.0,Petrol,Manual,Second,Individual,FWD,0
3900.0,2014.0,43037.0,1198.0,3610.0,1680.0,1500.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
16800.0,2014.0,143000.0,2982.0,4705.0,1840.0,1850.0,7.0,80.0,Diesel,Automatic,Second,Individual,RWD,1
15852.0,2018.0,38000.0,1798.0,4620.0,1775.0,1475.0,5.0,55.0,Petrol,Automatic,First,Corporate,FWD,1
4800.0,2018.0,91460.0,1199.0,3746.0,1647.0,1535.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
28800.0,2015.0,100000.0,1968.0,4933.0,1874.0,1455.0,5.0,75.0,Diesel,Automatic,First,Individual,FWD,2
5580.0,2014.0,82000.0,1364.0,4265.0,1695.0,1510.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
8940.0,2016.0,117048.0,1598.0,4386.0,1699.0,1466.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,1
32280.0,2017.0,65000.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,First,Individual,AWD,1
5219.988,2017.0,23000.0,1196.0,3995.0,1695.0,1525.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
3000.0,2009.0,72256.0,1497.0,4420.0,1695.0,1480.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
9300.0,2016.0,42000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,0
8100.0,2019.0,35000.0,1498.0,3995.0,1704.0,1525.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,0
5700.0,2012.0,74000.0,1991.0,4660.0,1870.0,1755.0,7.0,65.0,Diesel,Automatic,First,Individual,FWD,0
35400.0,2020.0,11000.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,2
4020.0,2017.0,34000.0,1198.0,3995.0,1635.0,1490.0,7.0,35.0,Petrol,Manual,First,Individual,FWD,0
5400.0,2014.0,48409.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,Second,Individual,FWD,0
8340.0,2020.0,18000.0,1197.0,3805.0,1680.0,1520.0,5.0,60.0,Otro,Manual,First,Individual,FWD,0
26100.0,2018.0,40000.0,2755.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Automatic,First,Individual,RWD,1
4740.0,2018.0,75500.0,999.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,0
41400.0,2019.0,41526.0,3198.0,4892.0,1860.0,1837.0,7.0,80.0,Diesel,Automatic,First,Individual,AWD,0
4680.0,2015.0,70000.0,998.0,3600.0,1600.0,1560.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,0
4800.0,2014.0,78000.0,2179.0,4430.0,1817.0,1975.0,8.0,60.0,Diesel,Manual,Second,Individual,RWD,1
4500.0,2011.0,120000.0,1248.0,3850.0,1695.0,1530.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,0
34800.0,2011.0,56000.0,4163.0,4649.0,1860.0,1366.0,5.0,64.0,Petrol,Automatic,Third,Individual,AWD,2
11388.0,2018.0,37100.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
5400.0,2014.0,52000.0,1197.0,3995.0,1695.0,1555.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
41400.0,2018.0,35000.0,3198.0,4892.0,1860.0,1837.0,7.0,80.0,Diesel,Automatic,First,Individual,AWD,0
29988.0,2015.0,50623.0,2179.0,4465.0,1900.0,1635.0,5.0,57.0,Diesel,Automatic,Second,Individual,AWD,4
10739.988,2015.0,39780.0,1798.0,4620.0,1775.0,1475.0,5.0,55.0,Petrol,Automatic,First,Individual,FWD,1
15012.0,2018.0,120000.0,2179.0,4456.0,1820.0,1995.0,7.0,60.0,Diesel,Manual,Second,Individual,RWD,1
28200.0,2016.0,75000.0,2198.0,4892.0,1860.0,1837.0,7.0,80.0,Diesel,Automatic,Second,Individual,RWD,0
13080.0,2019.0,40900.0,1496.0,4425.0,1730.0,1495.0,5.0,42.0,Petrol,Automatic,First,Corporate,FWD,1
3936.0,2018.0,26807.0,1196.0,3675.0,1475.0,1800.0,5.0,40.0,Petrol,Manual,Second,Individual,RWD,0
16200.0,2012.0,72000.0,2987.0,4868.0,1854.0,1471.0,5.0,80.0,Diesel,Automatic,Second,Individual,RWD,2
5700.0,2011.0,72000.0,2354.0,4950.0,1845.0,1475.0,5.0,70.0,Petrol,Automatic,First,Individual,FWD,0
7560.0,2015.0,115339.0,1493.0,3995.0,1835.0,1839.0,7.0,60.0,Diesel,Manual,Second,Individual,RWD,1
5916.0,2012.0,28732.0,1798.0,4540.0,1760.0,1480.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,1
28500.0,2017.0,61643.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,First,Individual,AWD,2
15900.0,2012.0,98580.0,1968.0,4915.0,1874.0,1455.0,5.0,65.0,Diesel,Automatic,First,Individual,FWD,2
6780.0,2014.0,72782.0,1198.0,3970.0,1682.0,1453.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
22500.0,2016.0,40000.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,First,Individual,AWD,2
35400.0,2018.0,75000.0,1995.0,4633.0,1811.0,1429.0,5.0,57.0,Diesel,Automatic,First,Individual,RWD,3
30600.0,2017.0,44000.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,Second,Individual,RWD,1
5880.0,2017.0,82000.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,0
27588.0,2014.0,58000.0,1995.0,4899.0,2094.0,1464.0,5.0,66.0,Diesel,Automatic,First,Individual,RWD,3
28800.0,2017.0,81802.0,1968.0,4933.0,1874.0,1455.0,5.0,75.0,Diesel,Automatic,Second,Individual,FWD,2
5100.0,2015.0,36528.0,1248.0,3850.0,1695.0,1530.0,5.0,42.0,Diesel,Manual,Third,Individual,FWD,0
3000.0,2009.0,110000.0,1497.0,4420.0,1695.0,1480.0,5.0,42.0,Petrol,Automatic,First,Individual,FWD,0
20400.0,2022.0,8530.0,1498.0,4549.0,1748.0,1489.0,5.0,40.0,Petrol,Automatic,UnRegistered Car,Individual,FWD,0
4140.0,2016.0,73190.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Petrol,Manual,Second,Individual,FWD,0
3588.0,2016.0,26000.0,999.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,0
6000.0,2017.0,32000.0,998.0,3715.0,1635.0,1565.0,5.0,35.0,Petrol,Automatic,Second,Individual,FWD,0
3960.0,2017.0,63200.0,998.0,3545.0,1490.0,1475.0,4.0,60.0,Otro,Manual,First,Individual,FWD,0
4680.0,2015.0,49123.0,1197.0,3585.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
4800.0,2013.0,76000.0,1497.0,4440.0,1695.0,1485.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
2520.0,2014.0,42505.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
10200.0,2016.0,90300.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
3300.0,2011.0,65000.0,1248.0,3715.0,1680.0,1620.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,0
8400.0,2014.0,64000.0,1797.0,4530.0,1775.0,1470.0,5.0,56.0,Petrol,Manual,First,Individual,FWD,0
7308.0,2018.0,42601.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
9000.0,2019.0,6200.0,1462.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
9420.0,2017.0,20000.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,0
4200.0,2011.0,21000.0,1197.0,3585.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
13080.0,2017.0,144933.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
9060.0,2017.0,75650.0,1498.0,3999.0,1734.0,1601.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,0
37800.0,2014.0,66500.0,2993.0,5252.0,1899.0,1457.0,5.0,83.0,Diesel,Automatic,First,Individual,RWD,4
7800.0,2017.0,51000.0,1197.0,4384.0,1699.0,1466.0,5.0,55.0,Petrol,Automatic,First,Individual,FWD,0
20292.0,2015.0,45000.0,1991.0,4417.0,1804.0,1494.0,5.0,50.0,Petrol,Automatic,Second,Individual,FWD,2
11700.0,2019.0,56881.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
5280.0,2016.0,53807.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
7020.0,2017.0,47000.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
2940.0,2015.0,72000.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Otro,Manual,Second,Individual,FWD,0
15588.0,2019.0,39000.0,1582.0,4270.0,1780.0,1665.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,0
8220.0,2017.0,58146.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,0
5400.0,2014.0,48000.0,998.0,3695.0,1600.0,1560.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,0
3828.0,2013.0,47800.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
3000.0,2011.0,53000.0,1197.0,3585.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
33480.0,2018.0,25000.0,1995.0,4439.0,1821.0,1612.0,5.0,51.0,Diesel,Automatic,First,Individual,FWD,3
5519.988,2013.0,77000.0,1248.0,4265.0,1695.0,1685.0,7.0,45.0,Diesel,Manual,Second,Individual,FWD,0
10380.0,2017.0,93000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
28620.0,2017.0,22120.0,1995.0,4439.0,1821.0,1612.0,5.0,51.0,Diesel,Automatic,First,Individual,FWD,3
2820.0,2012.0,35000.0,998.0,3595.0,1475.0,1700.0,5.0,28.0,Otro,Manual,Second,Individual,FWD,0
5232.0,2014.0,37959.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Automatic,Second,Individual,FWD,0
34800.0,2018.0,35000.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,First,Individual,AWD,2
12960.0,2019.0,68000.0,1396.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,0
9900.0,2018.0,48174.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,0
23987.988,2017.0,39328.0,2143.0,4630.0,1777.0,1432.0,5.0,56.0,Diesel,Automatic,First,Individual,FWD,2
5219.988,2014.0,50000.0,1199.0,3990.0,1680.0,1505.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,0
40200.0,2018.0,25000.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,First,Individual,RWD,1
6900.0,2015.0,50599.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,Second,Individual,FWD,0
23700.0,2021.0,7000.0,1353.0,4315.0,1800.0,1645.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,1
8520.0,2017.0,73000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,0
2880.0,2017.0,42000.0,1198.0,3785.0,1635.0,1485.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
4800.0,2014.0,64000.0,1248.0,3995.0,1695.0,1555.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,0
46200.0,2017.0,45600.0,2143.0,4656.0,1890.0,1639.0,5.0,66.0,Diesel,Automatic,Second,Individual,AWD,2
10680.0,2017.0,49000.0,1591.0,4270.0,1780.0,1630.0,5.0,60.0,Petrol,Manual,First,Individual,FWD,0
17100.0,2018.0,72870.0,1582.0,4270.0,1780.0,1665.0,5.0,55.0,Diesel,Automatic,First,Corporate,FWD,0
4320.0,2013.0,58000.0,1598.0,4384.0,1699.0,1466.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,0
3120.0,2009.0,77000.0,1298.0,4160.0,1690.0,1530.0,5.0,43.0,Petrol,Manual,Second,Individual,FWD,0
16680.0,2012.0,69500.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,First,Individual,AWD,2
4560.0,2018.0,68320.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Otro,Manual,First,Individual,FWD,0
